full_text,sentiment
"Akhirnya yang benar bahwa Aqua itu Pro Palestina jadi tidak ada gunanya lagi ikut-ikutan untuk boikot produknya Danone. Makin bijak dan berhati-hati agar tidak ikutan nyebarin fitnah soal Aqua👌🙏",negatif
"MENURUT SAYA BOIKOT BUKAN SOLUSI!!! Soalnya dari aksi ini banyak karyawan yang di PHK. Apa ga kasian kalian semua sm saudara se tanah air",negatif
"aku mikirnya malah ntar kalo di boikot cth mcd, ntar penghasilan mereka turun terus akhirnya mecat pegawainya. Ya sebaiknya gausah boikot boikot lah ya",negatif
"Valid ga sumber infonya kalo HokBen tuh di boikot?",netral
"Boikot ini, kira2 akan pngaruh sama pekerja yg ada di indo ga?? kyk nambah angka pengangguran mgkn??",netral
"boikot itu bukan berhenti menggunakan suatu produk, tapi berhenti membelinya sementara",netral
"Aku masih make soalnya produk indofood lebih enak huhu",negatif
"Sbnrnya gua masih bingung, menurut gua boikot ini bukan brrti kita berhenti memakai tapi lebih menahan diri dulu smntra buat ga beli",netral
"tpi kurang akurat kak.. kan Aqua udh terbukti pro palestina jd jangan asal boikot",negatif
"Klo A&W tuh masuk boikot ga si?",netral
"Gua pake odol pepsodent wkwk mau ganti yang lain gak bisaaaa soalnya udh cocok",negatif
"Info pengganti Del Monte yg lebih enak apa ya?",netral
"Gapapa kita tetep beli kalau kita susah melepasnya?😭",netral
"Apasih boikot terus gada manfaatnya juga",negatif
"memang knp sih kalo kita makan atau minum buatan israel kan gk ada yah setau aku hehehe😁",negatif
"klo terlanjur beli produk yg diboikot (sblmnya kita ga tau klo produk itu termasuk produk boikot) gapapa kan?",netral
"Trus gimana buat para pejuang nafkah yg bekerja di unilever?",netral
"kalo saya sih ga liat itu yg cocok yaa gue pake",negatif
"Gw menolak boikot klo tapi tetep nongkrong disitu.. kalo gw jadi temen lo bakal gw ceng in juga sih... kyk lo boikot tapi masih disitu nanggung amat..",negatif
"gue sih gak ikut acara boikot2 soalnya masih butuh cuy",negatif
"Krn Deket rumah cm ada McD, kfc, burger king lagi banyak promo. Ya udah gw beli aja dah haha lumayan",negatif
"gak ada produk yg diboikot. yg dimksud MUI itu aksi membela israel bukan produknya",netral
"makanya gue gak mau ikut boikot yang lain, krna lu masih pake yang lain juga",negatif
"kalo ngabisin stok gapapa kan? mau dibuang takut mubazir",netral
"kalo warung kecil yg udh terlanjur stok gimana? apakah harus di buang? atau habisin stok dulu, abis itu jangan re-stok lagi?",netral
"Emg le minerale beneran pro Israel?",netral
"Saking gedegnya ampe ngskip klo ada orang yg koar2 boikot, pdhal itu hak setiap orang malah pda maksa. Kalo gw pribadi ya ga ikut dukung si soalnya banyak ruginya",negatif
"udah terlanjur stok boleh di abisin dulu gak si?",netral
"Gw blm bisa meninggalkan mcd hehe soalnya tempatnya tuh pas buat begadang nugas",negatif
"Sumber dari mana ya kalo nestle tuh produk boikot?",netral
"Boikot tuh hnya beberp wktu, krna perusahaan besar psti punya dana darurat. Jd untk phk tdk akan dlm wktu dkt",negatif
"Mau boikot gak boikot itu terserah diri sendiri, kita gak 100% suci coi, gak usah sok2an anggap orng yg gak boikot suatu produk itu dajjal",netral
"Boleh sih boikot kan bebas, tapi harus ada solusi kalau ada dampak negatifnya",netral
"Prinsip gw buat ngedukung boikot tuh yang penting kita mengurangi pemakaian produk2 pro Israel tersebut, misal tadinya pake 10 produk bisa dikurangi jadi 5 produk",positif
"Aku masih ragu mending gk usah boikot segala macem",negatif
"unilever tuh masuk list produk boikot ga?",netral
"Cape banget masalah boikot ini... Emang ngaruh bgt? Bukannya malah ngerugiin ya? Hadeh",negatif
"Tergantung mindset nya ya, kalo yang gak mau boikot ya boleh, kalo mau boikot ya boleh",netral
"Aku tetep beli McD soalnya enak dan kadang banyak promo",negatif
"Yok boikot ya soalnya efek boikot produk pro Israel di banyak negara bikin penjualan McDonald's merosot. Pertumbuhannya anjlok 4 kuartal berturut-turut loh",positif
"ini boikot kok makin lama makin meresahkan ya.",negatif
"Penjualan McDonald's di banyak negara sebagai dampak dari boikot terhadap produk pro-Israel tuh gmn infonya?",netral
