created_at,full_text,Sentimen
Wed Jun 12 11:24:48 +0000 2024,yang udah boikot gak salah emang Danone aqua licik bgt,Netral
Mon Jun 03 02:59:34 +0000 2024,diem deh bapak yg melanggengkan kerjasama ama aqua pdhl kita lg boikot,Netral
Sat Jun 01 12:48:29 +0000 2024,@noopiieeeeee Boikot #aqua,Netral
Sun Jun 09 10:25:16 +0000 2024,i'm discovering today that my classmates aka temen prodi esp yang laki masih anti boikot. bitch what argumen dia kalau mcd diboikot karyawannya yang kena CLASSIC ZIONIST. ada yang gw lihat fyp tiktoknya ngebicarain aqua dan korelasi sama airnya dari subang (cont-),Netral
Thu May 30 01:59:46 +0000 2024,Sebetulnya boikot itu wajib atau gak guys? Aku mau ikut boikot tp bapakku kerja di aqua ottokeh:( Tp aku 100% pro palestine kokk,Netral
Sat Jun 08 14:44:11 +0000 2024,@kaptenAmercia dari awal jg ga percaya dan gaikut boikot aqua ternyata bener kann tuhh,Netral
Wed Jun 12 13:07:47 +0000 2024,Aqua danone lagi kena boikot juga btw,Netral
Fri May 31 02:14:36 +0000 2024,Mau boikot boikot tapi aku ketergantungan AQUA,Netral
Sat Jun 08 14:59:02 +0000 2024,@kaptenAmercia stop boikot aqua udah jelas bgt nih statementnya,Netral
Fri Jun 07 15:48:52 +0000 2024,@sayyang___ Gk pernah mau asal boikot aqua kalo gk ada bukti dan bener kan,Netral
Sat Jun 08 14:21:06 +0000 2024,@kaptenAmercia bener kan. udah ga perlu boikot aqua lg udh jelas nih statementnya,Netral
Thu Jun 06 09:47:34 +0000 2024,@yangbikinrinduu Aku udah ga boikot aqua lagi udah sadar kalo aqua itu dukung Palestina. Yuk manteman stop boikot aqua,Netral
Fri Jun 07 08:22:01 +0000 2024,@cursingname a-apakah karena boikot aqua?,Netral
Wed Jun 12 11:20:11 +0000 2024,sudah selayak nya danone Aqua itu untuk di boikot,Netral
Wed Jun 12 00:10:25 +0000 2024,@Bersajak_id Stop boikot aqua dong sudah jelas selalu dukung palestina dan kasi banyak bantuan lho,Netral
Wed Jun 12 00:24:50 +0000 2024,@Bersajak_id kita pun juga harus pinter biar gak kemakan hoax jadi wajib cari berita valid perihal boikot aqua ini,Netral
Tue Jun 11 23:58:22 +0000 2024,@Bersajak_id Emang jaman sekarang berita hoax ada dimana mana jangan asal percaya ya guys jangan boikot aqua,Netral
Tue Jun 11 07:50:52 +0000 2024,@txtoranggabut finally aqua tegas juga kalo mereka tuh pro palestine. stop boikot aqua,Netral
Fri Jun 07 15:36:51 +0000 2024,@matyhir Udah stop boikot aqua yuk. Baca nih artikelnya. Dia udah bela palestina lohh,Netral
Wed Jun 12 00:55:51 +0000 2024,@Bersajak_id @UrFavBoy0810 Yuk kita sama2 support yg emang supoort palestina jangan asal main boikot aqua,Netral
Fri Jun 07 15:28:44 +0000 2024,@matyhir Yuuk literasinya dibanyakin lagi nih yang masih boikot aqua. Baca nih kalo aqua dukung palestina,Netral
Fri Jun 07 15:25:21 +0000 2024,@matyhir Masih banyak banget yang ke makan hoax ya. Kasian lo karyawan aqua ikut kena dampak. Yuk stop boikot aqua,Netral
Fri Jun 07 15:57:06 +0000 2024,@sayyang___ Nah kan jelas-jelas lho Aqua gak ada kaitannya dengan Israhell malah bantu Palestine. Ayoo yang salah boikot balik Aqua dulu,Netral
Fri Jun 07 15:56:07 +0000 2024,@sayyang___ iya aku dah baca beritanya pas rilis. Aqua memang ga masuk daftar boikot karena aqua dukung palestina,Netral
Fri Jun 07 15:40:30 +0000 2024,@matyhir Aqua sudah banyak membantu dan memberikan bantuan kemanusiaan untuk Palestina jadi saya gak pernah boikot produk Aqua,Netral
Fri Jun 07 15:27:19 +0000 2024,@matyhir iya pliss jangan asal boikot aqua dukung palestina loh. harus bijak milah informasi yang ada sekarang tuh dikit2 hoax,Netral
Fri Jun 07 15:48:49 +0000 2024,@sayyang___ Aqua Danone dari dulu setau ku pro Palestina loh udh banyak beritanya makanya saya gak pernah boikot produk aqua,Netral
Sun Jun 09 10:55:15 +0000 2024,@kaptenAmercia Nah bagus biar jangan salah lagi deh main boikot aqua,Positif
Sun Jun 09 13:49:22 +0000 2024,@kaptenAmercia nih ya pada baca yg kmren boikot aqua udh kasih statement jelas nih,Netral
Sun Jun 09 16:05:58 +0000 2024,@kaptenAmercia Yukk gaess stop boikot aqua aqua udh ksih statement kalo mereka pro palestina,Netral
Fri Jun 07 16:04:28 +0000 2024,@sayyang___ Yuk jangan boikot aqua lagi karena dia membantu palestina nih guys,Netral
Sat Jun 08 14:36:42 +0000 2024,@kaptenAmercia Mana nih para netijen yang boikot aqua kemaren? Udah pada baca artikel ini belom? Baca gihh,Netral
Fri Jun 07 16:16:00 +0000 2024,@sayyang___ Udah banyak donasi masih aja kena boikot. Kasihan aqua nih guys. Stop boikot yuk,Netral
Fri Jun 07 22:41:58 +0000 2024,@sayyang___ Jangan asal boikot gitu aqua itu pro Palestina dan tidak ada do list boikot lo,Netral
Fri Jun 07 16:14:57 +0000 2024,@sayyang___ Yuk netizen yang budiman stop boikot aqua yuk. Dia udah banyak donasi ke palestina nih,Netral
Tue Jun 11 08:08:55 +0000 2024,@txtoranggabut Gue dukung banget brand brand yg pro Palestina kayak aqua buat yg masih boikot aqua stop weii,Netral
Fri Jun 07 23:02:24 +0000 2024,@sayyang___ Ikut bangga sama Aqua tetap konsisten bantu Palestina walau banyak beredar berita hoax bahkan ada yang boikot Aqua,Netral
Fri Jun 07 15:31:33 +0000 2024,@matyhir wihh keren danone langsung kasih pernyataan resmi yang didukung PBB. udah ya jangan asal boikot aqua ga termasuk!,Netral
Wed Jun 12 08:07:29 +0000 2024,@vyowiz7 Hla iyaa berita kayak gini wajib di up biar yang ngusulin boikot aqua malu sendiri,Netral
Sat Jun 08 14:17:49 +0000 2024,@kaptenAmercia Stop boikot aqua lagi dong guys. Udah banyak donasi ke palestina loh dia,Netral
Wed Jun 12 00:10:07 +0000 2024,@Bersajak_id Untung gua ga sempat boikot Aqua,Netral
Sat Jun 08 14:16:21 +0000 2024,@kaptenAmercia Yukk be smart yuk jangan main boikot aqua lagi. Udah jelas dia pro palestina,Netral
Sat Jun 08 14:31:39 +0000 2024,@kaptenAmercia Lahh kan beneran udah ku duga sih kalo aqua tuh bela palestina. Plis jangan boikot aqua lagi yok,Netral
Sat Jun 08 06:22:46 +0000 2024,@Zaarazhar Yang bingung Boikot Aqua masz Itu warung yang jual Aqua pasti Udah bayar kulakan bayar didepan ke Agen Jadi bukan cara komisi per/botol ,Netral
Thu Jun 13 14:03:37 +0000 2024,@spinalriver BUAT LU LU PADA YANG OTAKNYA SETARA KERA YANG BILANG NASIB KARYAWANNYA GIMANA EH BLOON KALO LU BOIKOT AQUA LU BERHENTI MINUM AQUA ATAU BERHENTI MINUM AIR? MASIH MINUM AIR KAN? MINUM AIR KEMASAN YANG LAIN KAN? YA GITU JUGA DIPAKE BUAT STARBUCK JUSTRU YANG LOKAL BERJAYA BLOON!,Netral
Wed Jun 05 05:00:21 +0000 2024,Bismillah Teruskan Boikot Produk Zionis Israel dan sekutunya!! Demi utk Mendukung Perjuangan Saudara kita di Gaza-Palestina 🇵🇸 ‼️Jangan ikutan orang² idiot yg tidak punya hati nurani !! ‼️Jangan ikuti jejak Oknum anggota DPR yg sengaja Pamer Foto Starbucks di depan Ka'bah. https://t.co/gJyaQayC4U,Netral
Wed Jun 05 02:08:09 +0000 2024,Bismillah Aksi Boikot Starbucks @SbuxIndonesia memang seharusnya sudah di lakukan sejak lama biar orang² idiot yg nongkrong &amp; belanja disana cepat Sadar !! Anak² muda ini Melakukannya sudah sangat Keren banget. MasyaAllah Terimakasih banyak https://t.co/lm64Eacwsx,Netral
Tue Jun 11 14:55:09 +0000 2024,@fyibrow @cingreborn Yg boikot2 sampe bikin huruHara di starbucks &amp; melukai pengunjung JUGA harusnya bisa diproses hukum. Silahkan boikot bt kemanusiaan tp sbg manusia jg jangan yg kek binatang dinegara sendiri yg DAMAI ini. https://t.co/pukmg0rEIG,Netral
Wed Jun 05 17:18:32 +0000 2024,Drun bukan kaleng-kaleng yg menyatakan HAMAS adalah organisasi teroris. Yg bilang adalah 3 negara Islam: Arab Saudi UEA &amp; Mesir. KFC Starbucks McD kalian boikot walaupun banyak warga Indonesia yg bekerja di sana. Gue mau lihat loe punya nyali gak ngedemo ketiga negara tsb? https://t.co/3ZI8aXSpiS,Netral
Wed Jun 12 13:42:25 +0000 2024,Abdul Permadi ini termasuk salah satu orang Islam yang tidak munafik. Misalnya antum boikot starbucks tapi di sisi lain antum masih main sosmed sprti IG FB Twitter Google yang menyumbang lebih besar ke Israel dibandingkan di boikot. Munafik adlh kejahatan terhadap aulloh. https://t.co/YFHlzkT3sT,Netral
Thu Jun 13 02:11:54 +0000 2024,Tetap konsisten Indonesia mendukung kemerdekaan Palestina. Nah berjuang untuk kemerdekaan Palestina seperti ini bukan gerebek Starbucks atau boikot Starbucks. Tidak menyentuh pada sasaran utama. Karena tetap yg menderita rakyat Indonesia yg diPHK . Lanjutkan Pak Prabowo. 🇮🇩 https://t.co/Jvgfz8fpjX,Netral
Thu May 16 05:34:53 +0000 2024,Orang support engko sebab orang boikot Starbucks taw. Engko naik menggiler pon atas sebab yang sama. Kalau Mcdonalds KFC dan Starbucks pon orang boleh boikot atas dasar neutral what makes you think you are so special? By the way @ZUSCoffee it s a GENOCIDE and not a war! https://t.co/SRewhlDgzl,Netral
Sat Jun 01 14:00:23 +0000 2024,Ditengah masifnya boikot ana memilih ke starbucks. Yang penting setiap niat awali dgn bismillah.. insyaallah.. setiap kali minumnya.. pikiran jadi tenang hati pun terasa damai.. dan jauh dari kata pengganggu... subhanaallah https://t.co/HOAbK4WGrO,Netral
Wed Jun 05 06:38:15 +0000 2024,Bela Palestina bareng @Kemenhan_RI ini namanya baru jihad bukan nyuruh boikot Starbucks KFC dll yang justru menyengsarakan saudara2 kita yg kerja d franchise tsb https://t.co/r8IubOX4uP,Netral
Tue Mar 05 11:30:05 +0000 2024,Keadaan kedai kopi Starbucks di Melaka Malaysia. Terlihat sepi padahal foto ini diambil di malam hari. Sepertinya gelombang boikot masih berjaya di sini. Tetap dukung Palestina! https://t.co/qhIR2uL1AU,Netral
Sat Jun 15 03:43:58 +0000 2024,Dikatain miskin karna milih ga beli dan boikot starbucks #FREEPALESTİNE #AlleyesonRafah #PalestineWillBeFree https://t.co/so8qOzYTCv,Netral
Thu Jun 06 03:46:44 +0000 2024,Bisa disimpulkan bahwa kemarin2 yang mengeruduk serta triak2 boikot Starbucks adalah bukan konsumen melainkan anak2 alay yang pingin tetapi tidak kesampaian Harusnya cukup sadar diri jika kemampuan kita kopi sachets so jangan iri dengan kopi high class. Masih mau boikot ? https://t.co/JoZ0t6aC2Q,Netral
Fri Jun 07 00:44:42 +0000 2024,Gajelas ego lu gadiajak https://t.co/WsvHjVapOw,Netral
Sun Jun 02 03:20:48 +0000 2024,Di Malaysia BOIKOT sangat efektif. Banyak cabang Starbucks dan McD bangkrut Di Malaysia Muslimnya lebih kompak dikonoha banyak pesek https://t.co/tO9Wmj8gG3,Netral
Fri Jun 07 07:52:47 +0000 2024,Kempen boikot besar-besaran yang dilakukan rakyat Malaysia semakin membuahkan hasil apabila sebuah restoran Starbucks mengumumkan penutupan sementara. https://t.co/Pkjx5eByjS,Netral
Fri Jun 14 06:18:46 +0000 2024,Boikot terhadap Starbucks merugikan perusahaan pendukung Isr4el sebesar 11 miliar dolar. Lanjutkan 🇵🇸 #TerusBoikotIsrael https://t.co/5Iyhg2GlcU,Netral
Fri May 24 10:21:28 +0000 2024,Boikot Berjaya! Starbucks Malaysia catat rugi bersih RM29.76 juta untuk suku ke 3 2024 https://t.co/m5EdFV2KpW https://t.co/SrssUljgqC,Netral
Mon May 27 12:00:47 +0000 2024,GEN Z | Tempat sempit jugaklah kau nak buat assignment. Bila tanya lama lagi ke sebab family kita nak makan selamba dia jawab lama lagi. Staf tegur pun tak jalan - Facebook Saya Anak Perlis Hasil kesan boikot McDonald s dan Starbucks pelajar IPT kini berkampung di FamiCafé. https://t.co/ySfIXkW22I,Netral
Fri Jun 14 07:35:36 +0000 2024,Blogger AS: Dengan gerakan boikot yang populer Starbucks telah kehilangan 12 miliar dolar! Jangan lupakan Gaza! GasPoll Boycot terhadap Starbucks dan lainnya. #TerusBoikotIsrael https://t.co/2xnnbN0w1r,Netral
Fri Jun 07 08:44:25 +0000 2024,Boikot starbucks! Krn pemiliknya adalah orang israel yahudi zionis! https://t.co/vn4D1HvtQt,Netral
Thu May 30 04:47:17 +0000 2024,Boikot Starbucks sebab sokong Zionis Boikot Starbucks sebab kopi tak sedap ,Netral
Wed Jun 05 01:21:19 +0000 2024,Starbucks diduga menjadi target aksi boikot tersebut karena berasal dari Amerika Serikat. Aksi boikot itu dilakukan sekelompok massa pro-Palestina . #starbucks #boikot #palestina #israel #prmn https://t.co/r4UN6dfYI3,Netral
Sun Jun 09 01:11:04 +0000 2024,Kenapa Starbucks &amp; Zara tidak masuk list BDS? BDS sering mendapatkan pertanyaan knp suatu brand tidak masuk ke dlm daftar list boikot mereka sementara publik menganggap harusnya masuk? Jawabannya karena kriteria level keterlibatan dalam aksi genosidal &amp; apartheid Israel. https://t.co/LZXS3VnvtF,Netral
Wed Jun 05 13:30:00 +0000 2024,Apa yang dilakuin sama sekelompok perempuan berhijab ini nggak bisa dibenarkan. Ngajak dukung Palestina itu bagus tapi jangan pake cara barbar yang justru malah bikin antipati dong! Solidaritas yes vandal no #Barbarisme #Boikot #Starbucks #Israel #Palestina #Vandalisme https://t.co/dJUEleQTB7,Positif
Fri May 24 02:33:36 +0000 2024,Berjaya Food Hilang Hampir 50% Pendapatan - Kesan Pengguna Boikot Starbucks https://t.co/LsbrvgiE6S https://t.co/tuj1T8yxlU,Netral
Sun Jun 09 06:23:07 +0000 2024,HOTKAS BGT KAK,Netral
Mon May 27 04:22:36 +0000 2024,Even Starbucks pun tak masuk list. Tapi kita boikot juga kan. Okay2 alasan mahal kan https://t.co/7faXnGKWlg,Netral
Sun Jun 09 12:50:22 +0000 2024,Gada kelas,Netral
Thu Jun 06 09:53:08 +0000 2024,Duit 217T,Netral
Tue Jun 04 14:19:28 +0000 2024,Sekali2 jadi buzzer starbucks. Seharusnya boikot sudah selesai dengan donasi dan penjelasan yg diberikan. Selamat malam dri @SbuxIndonesia Puri Indah Mall 1. https://t.co/Wgek5FoT1s,Netral
Fri Jun 07 17:14:34 +0000 2024,ada satu tiktok i tengok this guy kena tegur dgn kawan dia sbb makan mcd and he decided to post a tiktok abt how kita tak perlu pun boikot mcd starbucks kfc sebab 5% royalty dibayar ke HQ just utk pekerja maintenance and facilities .also dia ckp ppl who boikot extremist,Netral
Wed Jun 12 01:13:01 +0000 2024,Cara kapitalis culas buat guilt-tripping konsumen. Baristanya dijadikan tameng seolah gerakan boikot dihadapkan secara horizontal sama buruh Padahal Starbucks diboikot karena perusahaan memberangus serikat pekerja yang solidaritas ke Palestina Sejak awal kontradiksinya vertikal,Netral
Fri Jun 14 06:20:52 +0000 2024,Terus Boikot produk2 Zionis Isr4el. Jangan ikutan orang² idiot yg tidak punya hati nurani !! Jangan ikuti jejak Oknum anggota DPR yg sengaja Pamer Foto Starbucks di depan Ka'bah. #TerusBoikotIsrael #Haji2024 https://t.co/uXF5jvwkDH,Netral
Sun Jun 09 02:25:38 +0000 2024,So gw ga mau judge silakan boikot. Silakan tetap konsumsi. Gw cuma punya sikap kopi ga harus starbucks masih banyak opsinya kok. Kenapa ga gw bantu kopi lainnya yang g ada relation dengan is not real. https://t.co/YI6KJSoB1r,Netral
Thu May 30 16:04:28 +0000 2024,gak ada yg salah kok untuk menyuruh bangtan speak up soal palestina tapi jgn dibandingin sama yg sebelah. krna yg sebelah emang salah dn pantes untuk di boikot krna terang-terangan kolaborasi sama starbucks,Netral
Sat Jun 15 10:39:48 +0000 2024,Ramai Ajakan Boikot setelah Kolaborasi dengan Starbucks MV NCT Moonlight Capai 1 Juta View dalam Waktu Segini #NCT #Moonlight https://t.co/qTHcuwi0XR,Netral
Fri Jun 14 12:29:38 +0000 2024,Simply karna org-org yg mostly indo itu hateful bikin males. Kalo boycott minimal gak usah marahin orang yang boikot apalagi org lagi makan/kerja dirusuhin. Kita semua cari rezeki yang kerja di stall mcd kfc starbucks itu ada yg muslim jg. Boycott gapapa asal gk ganggu.,Netral
Wed Jun 12 00:57:17 +0000 2024, Salam Barista Starbucks Indonesia . Pdhl awalnya boikot makin menguat juga ya karena pada mecat2in pegawainya yg ngebela Palestina. Habis dari itu makin kenceng gerakan boycott sbux. Sekarang malah nyodorin pegawainya buat jadi tameng &amp; biar dikasihani. They never really care.,Netral
Thu Jun 06 07:58:06 +0000 2024,Lagu perpisahan gw ajig,Netral
Tue Jun 04 12:09:20 +0000 2024,Mungkin ini tujuannya pemerintah indonesia bela palestina &amp; rohingya meskipun g ikut boikot starbucks. Amerika senang indonesia senang cina senang unhcr senang semua senang. Win win solution,Netral
Mon Jun 10 11:04:02 +0000 2024,Kalau kita bisa boikot Starbucks dan callout Agnezmo ya bisa kali boikot exxon dan callout masnya.,Netral
Tue Jun 11 01:27:28 +0000 2024,Lorr.. kau nak bagitahu apa sebenarnya hanat. Kalau dah biasa minum kopi mahal tu namanya gaya hidup bukan keperluan. Dah mampu beli jgn meroyan. McD KFC Starbucks blh boikot apalah sgt dgn kedai kopi ni. https://t.co/zHSwHeCH29,Netral
Fri May 31 06:17:00 +0000 2024,Taeyong NCT menuliskan seruan boikot lewat Instagram Story. Leader grup KPop NCT itu diduga menyorot kolaborasi grupnya dengan Starbucks yang tuai kecaman. https://t.co/nomRIzpbOK,Netral
Sun Jun 02 02:57:12 +0000 2024,Antum hanya ikut²an boikot tanpa memiliki pertimbangan matang. Ada 500 gerai starbucks yang terdapat di 59 kota di Indonesia. Gerai starbucks mempekerjakan dgn perkiraan 80% karyawan beragama Islam. Ada bbrpa yang tutup akibat boikot. Karyawan nganggur lalu apa solusi antum?,Netral
Thu May 30 01:04:09 +0000 2024,Anjlok! Saham SM Entertainment Terjun Bebas Akibat Kolaborasi NCT dengan Starbucks Korea Boikot Berdampak Besar #SM #NCT https://t.co/CLUOMytYzn,Netral
Fri Jun 14 06:35:00 +0000 2024,Apakah Boikot Terkait Israel Berpengaruh Terhadap Bisnis Starbucks? Starbucks raksasa waralaba kopi asal Amerika Serikat dilaporkan mengalami kesulitan akibat kenaikan harga-harga barang dan boikot terkait Israel-Palestina. &gt;&gt; https://t.co/oyEFnDKLfS #detikcom,Netral
Thu Jun 13 02:22:23 +0000 2024,Aksi boikot terkait Israel-Palestina memang berpengaruh negatif terhadap Starbucks. Namun ternyata bukan hanya itu masalah yang dihadapi raksasa waralaba kopi ini. https://t.co/QFTCWk9Yth,Netral
Fri May 31 04:34:00 +0000 2024,Diduga Turut Isyaratkan Boikot Starbucks Renjun NCT Dream Buat Netizen Korea Heran dan Bingung! Ada Apa? https://t.co/ga4ggmdgVW,Netral
Mon Jun 10 16:11:03 +0000 2024,Macam mana kita boikot Starbucks macam itu juga kita kena buat pada pemaju hartanah yang jual harga rumah tak seiring dengan gaji 75% rakyat Malaysia.,Netral
Sun Jun 09 18:19:54 +0000 2024,Gausah sok sok an deh boikot nct boikot Starbucks kalau masih pada beli eskrim McDonald's. Tai,Netral
Mon Jun 10 06:53:24 +0000 2024,Anjay kekabul ges,Negatif
Mon Jun 10 02:29:42 +0000 2024,&gt;MAKSA semua ikut boikot &gt;Boikot berubah jadi harassment campaign &gt;Tereak tereak gajelas di Starbucks &gt;Vandalisme toko toko &gt;Counter Force summoned &gt;This tweet Mau apapun itu kalo udah berlebihan pasti ada 1 atau 2 orang yang sengak ngelawan gerakan/organisasi/kaum tsb. https://t.co/UfRqbr4j1N,Netral
Wed Jun 12 11:22:04 +0000 2024,Ini apa orang-orang pada lupa Rusia udah setahun lebih gak ada Starbucks McDonald's Coca cola dll tapi masih bisa hidup. Masa boikot produk non esensial di BDS aja ngeluh,Netral
Wed Jun 05 00:45:10 +0000 2024,Kolaborasi dengan NCT Kena Boikot Penggemar KPop Starbucks Beri Tanggapan: Kami Membenci.. #NCT https://t.co/JEP0ypz1y8,Netral
Sun Jun 09 03:21:26 +0000 2024,biar Starbucks gak masuk daftar boikot juga gw boikot sendiri... Mahal ,Netral
Thu May 30 13:49:43 +0000 2024,Walaupun Seruan Boikot Dilakukan Produk Kolaborasi Starbucks dengan NCT Terjual Habis di Hari Pertama #NCT https://t.co/PW251w6o26,Netral
Sat Jun 08 11:00:39 +0000 2024,eh ternyata bnyk penyepong zionis ya di tiktok tentang boikot starbucks lu aja minum darah warga palestina pantesan otak lu error.,Netral
Wed Jun 05 02:58:09 +0000 2024,Orang yg kmrin kampaye boikot Starbucks baca penjelasan dibawah tentang kampanye simpatik. Tujuannya supaya orang mau ikut eloe kalo eloe dongok main maksa siapa juga yg mau denger? Plus loe harus paham audience/ target market loe siapa supaya pesan sampai dan gak salah,Netral
